Year;Month;Day_Month;Hour_Day;Week_Day;Holiday;Temperature;Solar.Irradiation;Power
2019;3;30;7;SAT;NO;4.09;177.52;43.1
2019;3;30;8;SAT;NO;4.97;309.51;46.8
2019;3;30;9;SAT;NO;6.1;403.99;41.1
2019;3;30;10;SAT;NO;7.28;490.18;27.7
2019;3;30;11;SAT;NO;9.01;580.93;36.1
2019;3;30;12;SAT;NO;10.25;586.09;29.1
2019;3;30;13;SAT;NO;11.38;565.79;15.4
2019;3;30;14;SAT;NO;11.45;417.73;4.8
2019;3;30;15;SAT;NO;11.31;392.03;4.9
2019;3;30;16;SAT;NO;10.45;267.25;31.4
2019;3;30;17;SAT;NO;9.95;127.03;29.4
2019;3;30;18;SAT;NO;9.12;22.8;17.9
2019;3;30;19;SAT;NO;7.78;0;37.9
2019;3;30;20;SAT;NO;6.42;0;40.9
2019;3;30;21;SAT;NO;5.09;0;28.4
2019;3;30;22;SAT;NO;4.73;0.04;17.1
2019;3;30;23;SAT;NO;4.69;0.06;14.3
2019;3;31;0;SUN;NO;4.42;1.02;14
2019;3;31;1;SUN;NO;3.85;0.91;19.2
2019;3;31;2;SUN;NO;3.32;0.93;22.2
2019;3;31;4;SUN;NO;3.87;1.72;18.7
2019;3;31;5;SUN;NO;4.8;2.04;18.2
2019;3;31;6;SUN;NO;4.96;10.9;16.6
2019;3;31;7;SUN;NO;5.25;38.82;34
2019;3;31;8;SUN;NO;5.45;34.54;43.6
2019;3;31;9;SUN;NO;5.79;227.77;26.6
2019;3;31;10;SUN;NO;6.1;345.53;28.3
2019;3;31;11;SUN;NO;5.91;362.29;32.8
2019;3;31;12;SUN;NO;7;573.83;28.6
2019;3;31;13;SUN;NO;6.44;329.49;28.3
2019;3;31;14;SUN;NO;5.06;148.2;18.2
2019;3;31;15;SUN;NO;6.18;268.32;24.7
2019;3;31;16;SUN;NO;5.38;163.3;17.3
2019;3;31;17;SUN;NO;3.52;33.66;30.8
2019;3;31;18;SUN;NO;2.44;8.53;30.4
2019;3;31;19;SUN;NO;2.14;0.13;52.4
2019;3;31;20;SUN;NO;1.83;0.05;39.6
2019;3;31;21;SUN;NO;0.79;0.39;35.3
2019;3;31;22;SUN;NO;0.04;0.89;35.1
2019;3;31;23;SUN;NO;-0.39;1.5;39
2019;4;1;0;MON;NO;-0.21;2.01;32.1
2019;4;1;1;MON;NO;0.17;2.23;37.7
2019;4;1;2;MON;NO;0.28;2.17;44.5
2019;4;1;3;MON;NO;-0.01;2.01;33.8
2019;4;1;4;MON;NO;-0.4;2.09;49.3
2019;4;1;5;MON;NO;-0.45;4.94;36.4
2019;4;1;6;MON;NO;-0.15;68.73;36
2019;4;1;7;MON;NO;0.78;200.98;44
2019;4;1;8;MON;NO;1.89;342.48;45.9
2019;4;1;9;MON;NO;3.1;463.97;109.6
2019;4;1;10;MON;NO;4.65;556.96;109.4
2019;4;1;11;MON;NO;5.87;576.77;102.2
2019;4;1;12;MON;NO;6.63;537.73;94.7
2019;4;1;13;MON;NO;7.19;553.24;81.4
2019;4;1;14;MON;NO;7.57;435.51;75.8
2019;4;1;15;MON;NO;7.42;296.09;82.6
2019;4;1;16;MON;NO;7.43;275.92;67.1
2019;4;1;17;MON;NO;7.04;146.99;67.6
2019;4;1;18;MON;NO;6.26;31.51;31.8
2019;4;1;19;MON;NO;4.58;0.07;28.5
2019;4;1;20;MON;NO;3.35;0;27.9
2019;4;1;21;MON;NO;2.43;0;34.3
2019;4;1;22;MON;NO;1.44;0.2;32
2019;4;1;23;MON;NO;0.88;0.7;34.4
2019;4;2;0;TUE;NO;0.23;1.69;26.6
2019;4;2;1;TUE;NO;-0.33;1.96;28.1
2019;4;2;2;TUE;NO;-1.08;2.11;36.9
2019;4;2;3;TUE;NO;-1.42;2.22;40
2019;4;2;4;TUE;NO;-1.81;2.28;32.5
2019;4;2;5;TUE;NO;-2.04;7.85;37.7
2019;4;2;6;TUE;NO;-1.75;86.82;31.2
2019;4;2;7;TUE;NO;-0.64;199.52;35.7
2019;4;2;8;TUE;NO;0.78;336.81;46.8
2019;4;2;9;TUE;NO;2.84;479.11;131.9
2019;4;2;10;TUE;NO;4.1;561.99;135.1
2019;4;2;11;TUE;NO;5.17;625.08;109.8
2019;4;2;12;TUE;NO;6.27;590.68;96
2019;4;2;13;TUE;NO;6.98;568.33;81.5
2019;4;2;14;TUE;NO;7.83;519.05;72.9
2019;4;2;15;TUE;NO;8.3;425.23;73.9
2019;4;2;16;TUE;NO;8.53;293.1;71.4
2019;4;2;17;TUE;NO;8.65;149.41;64.5
2019;4;2;18;TUE;NO;8.41;30.65;37
2019;4;2;19;TUE;NO;7.38;0;38
2019;4;2;20;TUE;NO;5.94;0;46.5
2019;4;2;21;TUE;NO;4.17;0;41.7
2019;4;2;22;TUE;NO;2.64;0.09;32.7
2019;4;2;23;TUE;NO;2.06;0.72;37
2019;4;3;0;WED;NO;1.28;1.47;26.1
2019;4;3;1;WED;NO;0.98;1.77;29.4
2019;4;3;2;WED;NO;0.77;1.81;33.8
2019;4;3;3;WED;NO;0.44;1.79;34.6
2019;4;3;4;WED;NO;-0.48;2.07;31.3
2019;4;3;5;WED;NO;-1.19;7.65;37.1
2019;4;3;6;WED;NO;-0.41;79.04;37.3
2019;4;3;7;WED;NO;1.8;212.84;39.6
2019;4;3;8;WED;NO;4.42;353.88;60.1
2019;4;3;9;WED;NO;7.5;477.65;114.2
2019;4;3;10;WED;NO;9.62;572.31;89.3
2019;4;3;11;WED;NO;10.52;631.27;76.4
2019;4;3;12;WED;NO;11.44;645.24;72.3
2019;4;3;13;WED;NO;12;605.94;57.8
2019;4;3;14;WED;NO;12.45;537.12;42.1
2019;4;3;15;WED;NO;12.72;426.46;49.3
2019;4;3;16;WED;NO;12.78;293.09;31.6
2019;4;3;17;WED;NO;12.39;151.86;37.6
2019;4;3;18;WED;NO;11.33;33.15;36.3
2019;4;3;19;WED;NO;9.5;0;19
2019;4;3;20;WED;NO;7.62;0;27.6
2019;4;3;21;WED;NO;6.82;0;30
2019;4;3;22;WED;NO;5.94;0.05;16.2
2019;4;3;23;WED;NO;5.47;0.41;18.6
2019;4;4;0;THU;NO;4.68;0.68;22.3
2019;4;4;1;THU;NO;3.98;0.76;23.3
2019;4;4;2;THU;NO;3.08;0.97;25.9
2019;4;4;3;THU;NO;2.13;1.39;33.3
2019;4;4;4;THU;NO;1.6;1.54;31
2019;4;4;5;THU;NO;1.18;7.86;41.1
2019;4;4;6;THU;NO;1.27;79.14;34.7
2019;4;4;7;THU;NO;3.02;210.09;37.7
2019;4;4;8;THU;NO;5.8;351.06;48.2
2019;4;4;9;THU;NO;9;471.73;107.4
2019;4;4;10;THU;NO;10.52;564.12;87.7
2019;4;4;11;THU;NO;11.17;619.52;21.5
2019;4;4;12;THU;NO;12.08;631.46;64.7
2019;4;4;13;THU;NO;12.47;601.62;40
2019;4;4;14;THU;NO;12.87;529.87;30.9
2019;4;4;15;THU;NO;13.1;421.19;42.8
2019;4;4;16;THU;NO;13.15;290.11;35.4
2019;4;4;17;THU;NO;12.85;148.82;23.9
2019;4;4;18;THU;NO;11.89;32.75;27.5
2019;4;4;19;THU;NO;10.04;0.05;14
2019;4;4;20;THU;NO;8.56;0;24.1
2019;4;4;21;THU;NO;7.9;0;29.1
2019;4;4;22;THU;NO;7.04;0;12.3
2019;4;4;23;THU;NO;6.26;0.18;20.8
2019;4;5;0;FRI;NO;5.52;0.55;20
2019;4;5;1;FRI;NO;4.93;0.67;33.2
2019;4;5;2;FRI;NO;3.82;0.76;34.4
2019;4;5;3;FRI;NO;3.89;0.98;38.3
2019;4;5;4;FRI;NO;3.08;1.03;23.2
2019;4;5;5;FRI;NO;2.29;7.39;26.3
2019;4;5;6;FRI;NO;1.86;76.48;36.3
2019;4;5;7;FRI;NO;3.56;213.73;37.2
2019;4;5;8;FRI;NO;6.62;350.01;41.8
2019;4;5;9;FRI;NO;9.46;458.75;98.6
2019;4;5;10;FRI;NO;10.96;571.83;132
2019;4;5;11;FRI;NO;11.49;632.62;32.7
2019;4;5;12;FRI;NO;11.99;636.86;63.5
2019;4;5;13;FRI;NO;12.44;605.47;42.2
2019;4;5;14;FRI;NO;12.47;501.84;52.9
2019;4;5;15;FRI;NO;12.61;431.77;58.1
2019;4;5;16;FRI;NO;12.71;281.65;30.7
2019;4;5;17;FRI;NO;12.47;117.65;25.8
2019;4;5;18;FRI;NO;11.67;19.51;20
2019;4;5;19;FRI;NO;9.49;0;53.5
2019;4;5;20;FRI;NO;7.38;0;24.1
2019;4;5;21;FRI;NO;6.32;0;28.9
2019;4;5;22;FRI;NO;6.01;0;14.6
2019;4;5;23;FRI;NO;5.53;0.14;18.2
2019;4;6;0;SAT;NO;5.45;0.5;21.6
2019;4;6;1;SAT;NO;4.75;0.64;19.4
2019;4;6;2;SAT;NO;4.32;0.82;30.8
2019;4;6;3;SAT;NO;3.88;1.03;36.1
2019;4;6;4;SAT;NO;3.19;1.02;41.2
2019;4;6;5;SAT;NO;2.51;9.74;37.9
2019;4;6;6;SAT;NO;2.17;93.11;39.9
2019;4;6;7;SAT;NO;3.5;232.71;43.7
2019;4;6;8;SAT;NO;5.75;374.09;33.4
2019;4;6;9;SAT;NO;8.24;497.25;27.5
2019;4;6;10;SAT;NO;10.5;590.35;28
2019;4;6;11;SAT;NO;11.86;641.08;1.9
2019;4;6;12;SAT;NO;12.32;656.29;14.4
2019;4;6;13;SAT;NO;12.61;624.37;22.8
2019;4;6;14;SAT;NO;12.93;543.78;8.3
2019;4;6;15;SAT;NO;13.17;428.85;8.8
2019;4;6;16;SAT;NO;13.24;288.82;7.2
2019;4;6;17;SAT;NO;13.01;151.7;19.2
2019;4;6;18;SAT;NO;12.06;37.86;10.2
2019;4;6;19;SAT;NO;10.07;0.28;5.2
2019;4;6;20;SAT;NO;8.32;0;25.9
2019;4;6;21;SAT;NO;7.04;0;22
2019;4;6;22;SAT;NO;6.16;0;12.2
2019;4;6;23;SAT;NO;5.85;0.01;12.4
2019;4;7;0;SUN;NO;5.36;0.06;13.7
2019;4;7;1;SUN;NO;4.92;0.41;27
2019;4;7;2;SUN;NO;4.17;0.77;26.2
2019;4;7;3;SUN;NO;3.37;0.63;27.8
2019;4;7;4;SUN;NO;2.66;1.06;27.8
2019;4;7;5;SUN;NO;1.88;10.88;23.8
2019;4;7;6;SUN;NO;1.85;83.47;27.4
2019;4;7;7;SUN;NO;2.95;206.63;25.2
2019;4;7;8;SUN;NO;4.83;340.37;27.1
2019;4;7;9;SUN;NO;6.75;456.65;28.9
2019;4;7;10;SUN;NO;8.53;554.03;25.5
2019;4;7;11;SUN;NO;10;604.79;12.4
2019;4;7;12;SUN;NO;11.7;608.92;32.7
2019;4;7;13;SUN;NO;12.65;566.05;13.2
2019;4;7;14;SUN;NO;13.11;433.83;10.2
2019;4;7;15;SUN;NO;12.78;221.98;19.2
2019;4;7;16;SUN;NO;12.33;74.19;10.9
2019;4;7;17;SUN;NO;11.86;53.48;9
2019;4;7;18;SUN;NO;11.44;18.29;14.4
2019;4;7;19;SUN;NO;10.52;0;19
2019;4;7;20;SUN;NO;9.79;0;14.9
2019;4;7;21;SUN;NO;9.62;0;14.2
2019;4;7;22;SUN;NO;9.36;0;9.6
2019;4;7;23;SUN;NO;9.07;0.34;8.9
2019;4;8;0;MON;NO;8.15;0.44;9.8
2019;4;8;1;MON;NO;7.58;0.68;25
2019;4;8;2;MON;NO;6.87;0.8;17.1
2019;4;8;3;MON;NO;6.86;1.3;17.3
2019;4;8;4;MON;NO;6.82;1.3;19.3
2019;4;8;5;MON;NO;4.89;5.17;28.8
2019;4;8;6;MON;NO;3.22;26.33;23.8
2019;4;8;7;MON;NO;2.11;47.39;39
2019;4;8;8;MON;NO;2.31;181.99;34.7
2019;4;8;9;MON;NO;3.46;270.55;84.3
2019;4;8;10;MON;NO;4.36;216.55;87.6
2019;4;8;11;MON;NO;4.7;230.09;79.7
2019;4;8;12;MON;NO;5.5;243.06;53.5
2019;4;8;13;MON;NO;5.75;212.96;66.4
2019;4;8;14;MON;NO;5.68;131.79;85
2019;4;8;15;MON;NO;5.72;136.62;63.4
2019;4;8;16;MON;NO;4.56;22.46;69.8
2019;4;8;17;MON;NO;3.61;32.47;70.8
2019;4;8;18;MON;NO;3.31;5.99;28.9
2019;4;8;19;MON;NO;2.61;0.31;39.3
2019;4;8;20;MON;NO;1.88;0.37;29.5
2019;4;8;21;MON;NO;1.96;1.33;33.4
2019;4;8;22;MON;NO;1.85;2.19;12.2
2019;4;8;23;MON;NO;1.7;2.83;14.7
2019;4;9;0;TUE;NO;1.61;2.94;26.1
2019;4;9;1;TUE;NO;1.57;3.44;18.4
2019;4;9;2;TUE;NO;1.42;3.12;17.1
2019;4;9;3;TUE;NO;0.98;3.23;16
2019;4;9;4;TUE;NO;1.07;3.39;16.9
2019;4;9;5;TUE;NO;0.56;4.8;18.3
2019;4;9;6;TUE;NO;0.96;17.56;22.7
2019;4;9;7;TUE;NO;1.07;42.36;30.4
2019;4;9;8;TUE;NO;1.42;60.33;28.5
2019;4;9;9;TUE;NO;1.5;59.29;109.2
2019;4;9;10;TUE;NO;1.73;78.27;118.9
2019;4;9;11;TUE;NO;1.79;97.29;94.3
2019;4;9;12;TUE;NO;2.16;170.22;99.5
2019;4;9;13;TUE;NO;2.05;109.71;94.9
2019;4;9;14;TUE;NO;2.44;165.97;99.3
2019;4;9;15;TUE;NO;2.32;160.53;93.3
2019;4;9;16;TUE;NO;2.31;128.38;94.2
2019;4;9;17;TUE;NO;2.02;55.96;67.7
2019;4;9;18;TUE;NO;1.86;14.11;43.2
2019;4;9;19;TUE;NO;1.31;0.14;35.5
2019;4;9;20;TUE;NO;0.95;0.01;36.3
2019;4;9;21;TUE;NO;0.64;0.33;36.4
2019;4;9;22;TUE;NO;0.37;0.81;27.1
2019;4;9;23;TUE;NO;0.26;1.36;37.4
2019;4;10;0;WED;NO;0.28;1.85;23.8
2019;4;10;1;WED;NO;0.28;1.94;23.7
2019;4;10;2;WED;NO;0.26;1.84;25.8
2019;4;10;3;WED;NO;0.22;1.93;34.9
2019;4;10;4;WED;NO;0.02;2.17;28.2
2019;4;10;5;WED;NO;0;5.84;36
2019;4;10;6;WED;NO;0.01;38.13;35
2019;4;10;7;WED;NO;0.4;56.73;39.8
2019;4;10;8;WED;NO;1.06;108.78;56.7
2019;4;10;9;WED;NO;1.58;179.61;118.8
2019;4;10;10;WED;NO;1.78;176.41;101.1
2019;4;10;11;WED;NO;1.7;227.36;107
2019;4;10;12;WED;NO;1.64;176.29;94.8
2019;4;10;13;WED;NO;2;169.45;92.6
2019;4;10;14;WED;NO;1.77;107.97;98.7
2019;4;10;15;WED;NO;1.9;121.81;96.8
2019;4;10;16;WED;NO;1.99;124.37;90.3
2019;4;10;17;WED;NO;1.41;31.22;72
2019;4;10;18;WED;NO;0.74;9.67;54.3
2019;4;10;19;WED;NO;0.4;1.78;41.8
2019;4;10;20;WED;NO;-0.04;0.55;49.5
2019;4;10;21;WED;NO;-0.62;0.07;39.3
2019;4;10;22;WED;NO;-0.62;0.78;28.8
2019;4;10;23;WED;NO;-0.83;1.78;29.5
2019;4;11;0;THU;NO;-1;2.28;28.5
2019;4;11;1;THU;NO;-1.15;2.49;30.3
2019;4;11;2;THU;NO;-1.15;2.71;29.2
2019;4;11;3;THU;NO;-1.16;2.59;29
2019;4;11;4;THU;NO;-1.27;2.59;33.1
2019;4;11;5;THU;NO;-1.37;6.13;28.8
2019;4;11;6;THU;NO;-1.56;39.73;41.4
2019;4;11;7;THU;NO;-1.61;68.53;35.5
2019;4;11;8;THU;NO;-1.46;78.58;55.4
2019;4;11;9;THU;NO;-1.33;164.88;114
2019;4;11;10;THU;NO;-1.07;208.3;113.2
2019;4;11;11;THU;NO;-0.63;217.32;113.9
2019;4;11;12;THU;NO;-0.45;167.59;114.9
2019;4;11;13;THU;NO;-0.26;155.96;109.9
2019;4;11;14;THU;NO;-0.09;128.26;114.5
2019;4;11;15;THU;NO;0.05;134.82;113.5
2019;4;11;16;THU;NO;-0.12;93.94;100.1
2019;4;11;17;THU;NO;-0.35;49.7;84.2
2019;4;11;18;THU;NO;-0.57;17.27;50.5
2019;4;11;19;THU;NO;-0.74;0.7;43.9
2019;4;11;20;THU;NO;-0.91;0.02;49.2
2019;4;11;21;THU;NO;-1.05;0.55;53.3
2019;4;11;22;THU;NO;-1.12;1.54;31.8
2019;4;11;23;THU;NO;-1.16;1.93;26
2019;4;12;0;FRI;NO;-1.27;2.33;30.8
2019;4;12;1;FRI;NO;-1.31;2.36;32.3
2019;4;12;2;FRI;NO;-1.36;2.28;31.7
2019;4;12;3;FRI;NO;-1.38;2.22;42.5
2019;4;12;4;FRI;NO;-1.27;2.47;42.1
2019;4;12;5;FRI;NO;-1.28;5.61;29.1
2019;4;12;6;FRI;NO;-1.13;28.01;25.6
2019;4;12;7;FRI;NO;-0.97;71.83;49.6
2019;4;12;8;FRI;NO;-0.73;108.64;61
2019;4;12;9;FRI;NO;-0.3;163.12;130.7
2019;4;12;10;FRI;NO;0.38;394.98;124.9
2019;4;12;11;FRI;NO;1;316.87;103.4
2019;4;12;12;FRI;NO;1.38;335.99;116.2
2019;4;12;13;FRI;NO;2.06;255.22;114.3
2019;4;12;14;FRI;NO;2.47;261.72;96.3
2019;4;12;15;FRI;NO;3.38;348.46;93.4
2019;4;12;16;FRI;NO;3.96;297.73;109.4
2019;4;12;17;FRI;NO;3.75;141.72;77
2019;4;12;18;FRI;NO;3.5;46.25;45.9
2019;4;12;19;FRI;NO;2.69;1.97;26.4
2019;4;12;20;FRI;NO;1.56;0.03;44.1
2019;4;12;21;FRI;NO;0.39;0.04;41.8
2019;4;12;22;FRI;NO;-0.4;0.01;27.7
2019;4;12;23;FRI;NO;-1.14;0.84;27.9
2019;4;13;0;SAT;NO;-1.67;1.56;34.2
2019;4;13;1;SAT;NO;-2.09;1.65;35.2
2019;4;13;2;SAT;NO;-2.35;1.85;46.4
2019;4;13;3;SAT;NO;-2.48;1.92;41.4
2019;4;13;4;SAT;NO;-2.67;2.28;34.3
2019;4;13;5;SAT;NO;-2.82;24.72;46.2
2019;4;13;6;SAT;NO;-2.22;130.96;35.1
2019;4;13;7;SAT;NO;-0.05;237.79;37.2
2019;4;13;8;SAT;NO;1.71;370.89;40.9
2019;4;13;9;SAT;NO;3.22;456.82;41.9
2019;4;13;10;SAT;NO;3.98;449.12;48.6
2019;4;13;11;SAT;NO;4.23;251.8;36.4
2019;4;13;12;SAT;NO;4.58;288.1;26.3
2019;4;13;13;SAT;NO;5.01;322.78;23.8
2019;4;13;14;SAT;NO;5.23;239.33;37.7
2019;4;13;15;SAT;NO;5.26;178.77;22.4
2019;4;13;16;SAT;NO;5.22;178.43;28.5
2019;4;13;17;SAT;NO;4.98;79.89;37.4
2019;4;13;18;SAT;NO;4.47;23.37;43.8
2019;4;13;19;SAT;NO;4.02;0.94;33
2019;4;13;20;SAT;NO;3.64;0.15;28.8
2019;4;13;21;SAT;NO;3.29;0.12;45.6
2019;4;13;22;SAT;NO;3.09;0.35;26.9
2019;4;13;23;SAT;NO;2.57;0.09;17.7
2019;4;14;0;SUN;NO;1.75;0.28;17.4
2019;4;14;1;SUN;NO;1.59;1.01;31.9
2019;4;14;2;SUN;NO;1.25;1.22;19.1
2019;4;14;3;SUN;NO;0.24;1.31;23.9
2019;4;14;4;SUN;NO;-0.56;2.01;25.7
2019;4;14;5;SUN;NO;-0.79;30.68;34.2
2019;4;14;6;SUN;NO;0.03;139.99;38.1
2019;4;14;7;SUN;NO;1.4;280.95;34.1
2019;4;14;8;SUN;NO;3.26;423.32;37.6
2019;4;14;9;SUN;NO;4.48;562.29;40
2019;4;14;10;SUN;NO;5.36;648.45;22.7
2019;4;14;11;SUN;NO;6;607.52;7.1
2019;4;14;12;SUN;NO;6.43;560.47;23.7
2019;4;14;13;SUN;NO;7.16;590.15;38.6
2019;4;14;14;SUN;NO;7.34;571.9;16.8
2019;4;14;15;SUN;NO;7.51;484.32;30.5
2019;4;14;16;SUN;NO;7.48;348.86;34
2019;4;14;17;SUN;NO;7.2;204.36;35.3
2019;4;14;18;SUN;NO;6.23;70.88;37.3
2019;4;14;19;SUN;NO;5.1;3.53;37.5
2019;4;14;20;SUN;NO;4.04;0;32
2019;4;14;21;SUN;NO;3.31;0.13;36.8
2019;4;14;22;SUN;NO;2.76;0.25;37.1
2019;4;14;23;SUN;NO;1.87;0.7;33
2019;4;15;0;MON;NO;1.12;1.28;22.2
2019;4;15;1;MON;NO;0.5;1.31;25.4
2019;4;15;2;MON;NO;-0.15;1.46;44.8
2019;4;15;3;MON;NO;-0.44;1.7;27.9
2019;4;15;4;MON;NO;-0.52;2.15;36.7
2019;4;15;5;MON;NO;-0.63;33.84;31.3
2019;4;15;6;MON;NO;0.27;145.18;37.2
2019;4;15;7;MON;NO;1.97;285.85;38.2
2019;4;15;8;MON;NO;3.83;429.52;36.7
2019;4;15;9;MON;NO;5.82;552.14;101.3
2019;4;15;10;MON;NO;6.77;645.9;53.5
2019;4;15;11;MON;NO;7.18;696.94;46.3
2019;4;15;12;MON;NO;7.82;708.86;77.7
2019;4;15;13;MON;NO;8.3;678.58;65.6
2019;4;15;14;MON;NO;8.92;607.89;58
2019;4;15;15;MON;NO;9.37;481.13;48
2019;4;15;16;MON;NO;9.69;355.47;61.4
2019;4;15;17;MON;NO;9.16;202.52;46.8
2019;4;15;18;MON;NO;8.28;73.55;53.2
2019;4;15;19;MON;NO;6.98;5.48;39.3
2019;4;15;20;MON;NO;5.84;0;37
2019;4;15;21;MON;NO;5.09;0;35.1
2019;4;15;22;MON;NO;4.61;0;22.2
2019;4;15;23;MON;NO;4.12;0.61;18.6
2019;4;16;0;TUE;NO;3.54;0.77;16
2019;4;16;1;TUE;NO;2.65;0.94;25.4
2019;4;16;2;TUE;NO;2.21;1.16;22.4
2019;4;16;3;TUE;NO;1.79;1.19;29.1
2019;4;16;4;TUE;NO;1.42;2.1;29.3
2019;4;16;5;TUE;NO;0.85;35.46;21.9
2019;4;16;6;TUE;NO;1.81;145.85;32.3
2019;4;16;7;TUE;NO;4.64;287.01;23.1
2019;4;16;8;TUE;NO;7.48;429.67;36.9
2019;4;16;9;TUE;NO;9.55;550.25;96
2019;4;16;10;TUE;NO;10.88;641.39;44.7
2019;4;16;11;TUE;NO;12.01;694.24;26.3
2019;4;16;12;TUE;NO;12.3;706.55;57.3
2019;4;16;13;TUE;NO;13.02;672.56;45.5
2019;4;16;14;TUE;NO;13.57;600.4;52.6
2019;4;16;15;TUE;NO;13.59;494.69;26.3
2019;4;16;16;TUE;NO;13.6;365.82;24.5
2019;4;16;17;TUE;NO;13.21;220.95;40.6
2019;4;16;18;TUE;NO;12.45;82.52;24
2019;4;16;19;TUE;NO;10.89;5.87;31
2019;4;16;20;TUE;NO;9.21;0;18
2019;4;16;21;TUE;NO;7.97;0;40
2019;4;16;22;TUE;NO;7.09;0;11.7
2019;4;16;23;TUE;NO;6.66;0.2;27.8
2019;4;17;0;WED;NO;5.87;0.52;20.1
2019;4;17;1;WED;NO;5.15;0.64;26.7
2019;4;17;2;WED;NO;4.41;0.88;27.5
2019;4;17;3;WED;NO;3.68;0.83;27.5
2019;4;17;4;WED;NO;3.05;1.85;24.6
2019;4;17;5;WED;NO;2.71;39.77;33.9
2019;4;17;6;WED;NO;3.45;155.33;27.5
2019;4;17;7;WED;NO;4.82;297.48;33
2019;4;17;8;WED;NO;6.59;440.99;40.2
2019;4;17;9;WED;NO;8.68;565.42;91.7
2019;4;17;10;WED;NO;10.37;658.09;44.2
2019;4;17;11;WED;NO;11.5;712.88;29.6
2019;4;17;12;WED;NO;12.23;725.65;48.9
2019;4;17;13;WED;NO;12.88;688.64;51.1
2019;4;17;14;WED;NO;13.52;612.69;25.9
2019;4;17;15;WED;NO;14.1;506.21;23.6
2019;4;17;16;WED;NO;14.51;370.89;36.8
2019;4;17;17;WED;NO;14.71;227.14;18.7
2019;4;17;18;WED;NO;14.22;86.92;8.2
2019;4;17;19;WED;NO;13.37;6.19;10.4
2019;4;17;20;WED;NO;12.26;0;27.1
2019;4;17;21;WED;NO;11.14;0;28
2019;4;17;22;WED;NO;8.77;0;10.3
2019;4;17;23;WED;NO;8.15;0.13;26.3
2019;4;18;0;THU;NO;6.25;0.56;18.3
2019;4;18;1;THU;NO;5.94;0.76;18.6
2019;4;18;2;THU;NO;5.25;1.05;29.2
2019;4;18;3;THU;NO;3.76;1.12;34.9
2019;4;18;4;THU;NO;2.45;2.72;36.5
2019;4;18;5;THU;NO;2.53;45.31;24.6
2019;4;18;6;THU;NO;3.6;144.66;32
2019;4;18;7;THU;NO;5.76;285.73;25.9
2019;4;18;8;THU;NO;8.35;432.94;49.2
2019;4;18;9;THU;NO;11.52;556.39;87.3
2019;4;18;10;THU;NO;13.59;636.69;46
2019;4;18;11;THU;NO;14.91;703.37;17.9
2019;4;18;12;THU;NO;15.67;721.38;42.7
2019;4;18;13;THU;NO;16.36;684.38;38.7
2019;4;18;14;THU;NO;16.41;605.96;12.8
2019;4;18;15;THU;NO;16.49;500.36;18.2
2019;4;18;16;THU;NO;16.17;366.75;19
2019;4;18;17;THU;NO;15.54;229.25;4.8
2019;4;18;18;THU;NO;14.4;84.88;3.9
2019;4;18;19;THU;NO;13.01;7.86;9.6
2019;4;18;20;THU;NO;11.32;0;17.2
2019;4;18;21;THU;NO;10.04;0;27.9
2019;4;18;22;THU;NO;8.88;0;9.7
2019;4;18;23;THU;NO;7.7;0;30.2
2019;4;19;0;FRI;YES;6.83;0.05;16.6
2019;4;19;1;FRI;YES;5.59;0.35;20
2019;4;19;2;FRI;YES;5.46;0.56;24.5
2019;4;19;3;FRI;YES;5.06;0.81;28.3
2019;4;19;4;FRI;YES;4.93;2.55;22.5
2019;4;19;5;FRI;YES;4.4;44.13;24.6
2019;4;19;6;FRI;YES;5.06;149.43;27
2019;4;19;7;FRI;YES;7.42;305.84;34.2
2019;4;19;8;FRI;YES;10.03;422.98;39.6
2019;4;19;9;FRI;YES;11.89;562.27;77.1
2019;4;19;10;FRI;YES;13.35;571.04;17.7
2019;4;19;11;FRI;YES;14.63;680.19;14.6
2019;4;19;12;FRI;YES;15.26;483.48;28.4
2019;4;19;13;FRI;YES;16.24;635.07;17.1
2019;4;19;14;FRI;YES;17.06;605.21;31.9
2019;4;19;15;FRI;YES;17.58;468.58;4.7
2019;4;19;16;FRI;YES;17.07;341.05;9.5
2019;4;19;17;FRI;YES;16.3;183.51;13.8
2019;4;19;18;FRI;YES;14.55;72.65;3.3
2019;4;19;19;FRI;YES;13.43;5.33;9.6
2019;4;19;20;FRI;YES;12.62;0;12.3
2019;4;19;21;FRI;YES;11.23;0;27
2019;4;19;22;FRI;YES;10.89;0;11.9
2019;4;19;23;FRI;YES;9.89;0.46;11.3
2019;4;20;0;SAT;NO;9.11;0.55;15.3
2019;4;20;1;SAT;NO;8.86;0.91;20.1
2019;4;20;2;SAT;NO;8.19;1.27;13.3
2019;4;20;3;SAT;NO;8.11;1.15;11.7
2019;4;20;4;SAT;NO;8.07;2.55;13
2019;4;20;5;SAT;NO;7.67;50.46;15.2
2019;4;20;6;SAT;NO;7.99;170.42;26.6
2019;4;20;7;SAT;NO;8.56;305.63;28.5
2019;4;20;8;SAT;NO;9.57;453.01;28.3
2019;4;20;9;SAT;NO;10.42;574.52;25.6
2019;4;20;10;SAT;NO;11.2;660.44;2.4
2019;4;20;11;SAT;NO;12.2;714.28;2.5
2019;4;20;12;SAT;NO;12.98;722.84;20.7
2019;4;20;13;SAT;NO;13.23;680.89;7.4
2019;4;20;14;SAT;NO;13.54;623.16;4.3
